date,gname,longitude,latitude,value
2015-01-07,Boko Haram,13.608989999999999,12.96309,6.0
2015-01-07,Boko Haram,13.876098999999998,13.120904999999999,6.0
2015-01-07,Boko Haram,13.563938,12.922965,6.0
2015-01-07,Boko Haram,13.563938,12.922965,6.0
2015-01-07,Boko Haram,13.563938,12.922965,6.0
2015-01-07,Boko Haram,13.563938,12.922965,6.0
2015-01-07,Boko Haram,13.563938,12.922965,6.0
2015-01-07,Boko Haram,13.563938,12.922965,6.0
2015-01-07,Boko Haram,13.563938,12.922965,6.0
2015-01-07,Boko Haram,13.563938,12.922965,6.0
2015-01-07,Boko Haram,13.563938,12.922965,6.0
2015-01-07,Boko Haram,13.563938,12.922965,6.0
2015-01-07,Boko Haram,13.07357,10.722752999999999,20.0
2015-01-07,Boko Haram,12.907411999999999,10.655178999999999,6.0
2015-01-08,Taliban,66.192955,32.684456,1.0
2015-01-08,Islamic State of Iraq and the Levant (ISIL),44.087711999999996,35.135849,0.0
2015-01-08,Islamic State of Iraq and the Levant (ISIL),44.087711999999996,35.135849,0.0
2015-01-08,Islamic State of Iraq and the Levant (ISIL),44.395746,35.470616,0.0
2015-01-08,Islamic State of Iraq and the Levant (ISIL),44.395746,35.470616,0.0
2015-01-08,Islamic State of Iraq and the Levant (ISIL),44.395746,35.470616,0.0
2015-01-08,Islamic State of Iraq and the Levant (ISIL),44.395746,35.470616,0.0
2015-01-08,Islamic State of Iraq and the Levant (ISIL),44.395746,35.470616,0.0
2015-01-08,Islamic State of Iraq and the Levant (ISIL),44.395746,35.470616,0.0
2015-01-08,Islamic State of Iraq and the Levant (ISIL),44.395746,35.470616,0.0
2015-01-08,Islamic State of Iraq and the Levant (ISIL),43.458084,35.271023,1.0
2015-01-08,Taliban,68.87706,36.705776,0.0
2015-01-08,Al-Shabaab,44.893681,2.619745,0
2015-01-08,Kurdistan Workers' Party (PKK),42.184007,37.331265,0.0
2015-01-08,Kurdistan Workers' Party (PKK),42.184007,37.331265,0.0
2015-01-08,Houthi extremists (Ansar Allah),44.246389,15.799444,0
2015-01-08,Houthi extremists (Ansar Allah),44.246389,15.799444,0.0
2015-01-08,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,8.0
2015-01-08,Islamic State of Iraq and the Levant (ISIL),43.294178,35.79813,2.0
2015-01-08,Islamic State of Iraq and the Levant (ISIL),43.890713,34.208416,2.0
2015-01-08,Islamic State of Iraq and the Levant (ISIL),43.890713,34.208416,2.0
2015-01-08,Islamic State of Iraq and the Levant (ISIL),43.890713,34.208416,1.0
2015-01-08,Islamic State of Iraq and the Levant (ISIL),43.890713,34.208416,2.0
2015-01-09,Taliban,69.094116,34.087162,0.0
2015-01-09,Boko Haram,11.970257,11.744639999999999,0
2015-01-09,Boko Haram,12.902828999999999,10.656526,0
2015-01-09,Taliban,64.815,32.260556,5.0
2015-01-09,Maoists,81.280733,18.287025,0.0
2015-01-10,Islamic State of Iraq and the Levant (ISIL),44.244495,35.326885,4.0
2015-01-10,Islamic State of Iraq and the Levant (ISIL),44.087711999999996,35.135849,4.0
2015-01-10,Islamic State of Iraq and the Levant (ISIL),44.329933000000004,35.303047,3.0
2015-01-10,Islamic State of Iraq and the Levant (ISIL),38.041325,35.96545,15.0
2015-01-10,Islamic State of Iraq and the Levant (ISIL),36.961853000000005,36.591221000000004,5.0
2015-01-10,Al-Shabaab,42.54665,-0.35784699999999997,2.0
2015-01-10,Boko Haram,13.141459,11.840929,20.0
2015-01-10,Boko Haram,11.088539,11.704399,2.0
2015-01-10,Taliban,71.089311,34.927108000000004,0
2015-01-10,Taliban,71.419353,34.992297,1.0
2015-01-10,Taliban,66.44203,35.967023,1.0
2015-01-10,Al-Shabaab,45.326115,2.059819,0.0
2015-01-10,Al-Shabaab,49.179657,11.274796,0.0
2015-01-09,Taliban,68.752533,33.1782,1.0
2015-01-09,Taliban,66.090942,36.165382,2.0
2015-01-10,Islamic State of Iraq and the Levant (ISIL),43.49884,36.043265999999996,71.0
2015-01-10,Islamic State of Iraq and the Levant (ISIL),41.861473,36.319386,0.0
2015-01-10,Islamic State of Iraq and the Levant (ISIL),41.861473,36.319386,0.0
2015-01-10,Taliban,65.249245,34.521316999999996,2.0
2015-01-11,Islamic State of Iraq and the Levant (ISIL),43.668377,34.621521,0.0
2015-01-11,Islamic State of Iraq and the Levant (ISIL),43.890713,34.208416,0.0
2015-01-11,Islamic State of Iraq and the Levant (ISIL),44.921906,33.953167,1.0
2015-01-11,Islamic State of Iraq and the Levant (ISIL),44.921906,33.953167,1.0
2015-01-11,Islamic State of Iraq and the Levant (ISIL),43.886423,34.192537,0.0
2015-01-11,Al-Shabaab,39.677611999999996,-4.0411790000000005,1.0
2015-01-11,Boko Haram,11.088539,11.704399,3.0
2015-01-11,Boko Haram,11.088539,11.704399,3.0
2015-01-11,Boko Haram,13.412932000000001,11.655408,0
2015-01-11,Taliban,63.620739,34.9618,2.0
2015-01-11,Islamic State of Iraq and the Levant (ISIL),43.388802,35.880592,72.0
2015-01-11,Maoists,91.743196,26.171689,1.0
2015-01-12,Boko Haram,12.906142,10.657376,0
2015-01-12,Boko Haram,14.013976000000001,11.162543,144.0
2015-01-12,Taliban,64.469444,32.403056,3.0
2015-01-12,Taliban,64.369652,31.60063,1.0
2015-01-12,Taliban,66.29393,35.777,1.0
2015-01-12,Maoists,85.82650100000001,23.806137,0.0
2015-01-13,Islamic State of Iraq and the Levant (ISIL),44.946428000000004,34.067987,0
2015-01-13,Taliban,69.14701099999999,34.516895,2.0
2015-01-13,Boko Haram,6.683263,12.164619,107.0
2015-01-13,Islamic State of Iraq and the Levant (ISIL),38.350204,36.886497,8.0
2015-01-13,Taliban,67.635903,32.727268,6.0
2015-01-13,Taliban,64.19502,31.129929999999998,2.0
2015-01-14,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,2.0
2015-01-15,Islamic State of Iraq and the Levant (ISIL),40.455212,35.015778000000005,1.0
2015-01-14,Boko Haram,12.19458,10.61285,41.0
2015-01-14,Boko Haram,12.118483,10.446327,0.0
2015-01-14,Al-Shabaab,40.900596,-2.26958,6.0
2015-01-14,Maoists,81.402091,19.629022,1.0
2015-01-14,Maoists,81.253252,19.471365,1.0
2015-01-14,Taliban,65.872375,32.61797,1.0
2015-01-14,Taliban,67.646111,31.908610999999997,1.0
2015-01-15,Islamic State of Iraq and the Levant (ISIL),44.381316999999996,33.669689,1.0
2015-01-15,Islamic State of Iraq and the Levant (ISIL),44.143611,35.188333,0
2015-01-15,Taliban,64.50739300000001,35.85759,2.0
2015-01-14,Al-Shabaab,49.179657,11.274796,2.0
2015-01-15,Islamic State of Iraq and the Levant (ISIL),42.826910999999996,36.626999,16.0
2015-01-15,Islamic State of Iraq and the Levant (ISIL),44.959305,34.078571000000004,7.0
2015-01-15,Islamic State of Iraq and the Levant (ISIL),41.861473,36.319386,0
2015-01-15,Taliban,68.522705,34.111782,0.0
2015-01-15,Communist Party of India - Maoist (CPI-Maoist),79.739988,15.9129,0.0
2015-01-15,Communist Party of India - Maoist (CPI-Maoist),79.739988,15.9129,0.0
2015-01-16,Taliban,64.833889,32.073333,1.0
2015-01-16,Taliban,63.367503,34.338021999999995,0.0
2015-01-16,Taliban,65.823153,36.430231,0
2015-01-16,Taliban,62.156307,33.305667,0.0
2015-01-16,Taliban,70.32388900000001,34.301389,1.0
2015-01-16,Taliban,66.055367,36.120026,4.0
2015-01-16,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,4.0
2015-01-16,Islamic State of Iraq and the Levant (ISIL),38.350204,36.886497,31.0
2015-01-16,Tehrik-i-Taliban Pakistan (TTP),73.06907700000001,33.594013000000004,3.0
2015-01-16,Tehrik-i-Taliban Pakistan (TTP),71.51159100000001,34.740321,0.0
2015-01-16,Taliban,64.833889,32.07265,1.0
2015-01-16,Taliban,64.833889,32.07265,0.0
2015-01-16,Taliban,64.833889,32.07265,0.0
2015-01-17,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,3.0
2015-01-17,Islamic State of Iraq and the Levant (ISIL),43.780811,35.326122,0
2015-01-17,Islamic State of Iraq and the Levant (ISIL),43.915043,35.272076,0
2015-01-17,Islamic State of Iraq and the Levant (ISIL),43.59431,35.277728,0
2015-01-17,Islamic State of Iraq and the Levant (ISIL),43.458084,35.271023,0
2015-01-17,Islamic State of Iraq and the Levant (ISIL),44.087711999999996,35.135849,0
2015-01-17,Taliban,63.367503,34.338021999999995,1.0
2015-01-17,Houthi extremists (Ansar Allah),44.211895,15.325443,0.0
2015-01-17,Taliban,61.493056,34.344722,0.0
2015-01-18,Islamic State of Iraq and the Levant (ISIL),44.001503,33.192356,1.0
2015-01-18,Boko Haram,11.088539,11.704399,5.0
2015-01-18,Al-Shabaab,45.207493,2.082062,0
2015-01-18,Taliban,68.238403,32.684715000000004,9.0
2015-01-18,Boko Haram,9.398889,10.221944,2.0
2015-01-18,Boko Haram,13.653610999999998,10.794167,2.0
2015-01-18,Boko Haram,14.471820000000001,12.635894,1.0
2015-01-18,Boko Haram,12.55149,9.361746,0.0
2015-01-18,Kurdistan Workers' Party (PKK),28.689863,41.106178,0.0
2015-01-18,Kurdistan Workers' Party (PKK),28.689863,41.106178,0.0
2015-01-18,Kurdistan Workers' Party (PKK),28.689863,41.106178,0.0
2015-01-18,New People's Army (NPA),126.058523,6.941653,0.0
2015-01-18,Maoists,84.056387,24.025907,0.0
2015-01-19,Al-Shabaab,45.118061,2.14383,3.0
2015-01-19,Houthi extremists (Ansar Allah),44.211895,15.325443,0.0
2015-01-19,Houthi extremists (Ansar Allah),44.211895,15.325443,2.0
2015-01-19,Houthi extremists (Ansar Allah),44.401666999999996,14.55,0
2015-01-19,Taliban,70.100833,34.842222,2.0
2015-01-19,Islamic State of Iraq and the Levant (ISIL),43.295662,33.420947999999996,24.0
2015-01-19,Islamic State of Iraq and the Levant (ISIL),43.295662,33.420947999999996,7.0
2015-01-19,Islamic State of Iraq and the Levant (ISIL),36.424011,34.184605,1.0
2015-01-19,Tehrik-i-Taliban Pakistan (TTP),71.33833299999999,34.744167,10.0
2015-01-20,Houthi extremists (Ansar Allah),44.211895,15.325443,0
2015-01-20,Taliban,67.755,32.666111,7.0
2015-01-18,Taliban,69.13638900000001,37.1175,27.0
2015-01-20,New People's Army (NPA),124.83211299999999,6.198367,0.0
2015-01-20,New People's Army (NPA),125.476177,9.718216,0.0
2015-01-20,New People's Army (NPA),124.969311,7.9912160000000005,0.0
2015-01-20,Houthi extremists (Ansar Allah),44.211895,15.325443,2.0
2015-01-20,Houthi extremists (Ansar Allah),44.211895,15.325443,0.0
2015-01-20,Maoists,80.71914699999999,19.984385999999997,0.0
2015-01-20,Maoists,81.681461,18.355194,0.0
2015-01-20,Islamic State of Iraq and the Levant (ISIL),43.724945,34.582001,0
2015-01-20,Islamic State of Iraq and the Levant (ISIL),44.381316999999996,33.669689,1.0
2015-01-20,Islamic State of Iraq and the Levant (ISIL),36.424011,34.184605,0.0
2015-01-20,New People's Army (NPA),126.294545,8.82703,0.0
2015-01-20,New People's Army (NPA),123.4892,13.6978,0.0
2015-01-21,Al-Shabaab,46.38905,5.537022,0
2015-01-21,Houthi extremists (Ansar Allah),44.246389,15.799444,0
2015-01-21,Taliban,65.05424599999999,31.623036,7.0
2015-01-21,Maoists,80.812864,18.797710000000002,0.0
2015-01-21,Islamic State of Iraq and the Levant (ISIL),43.295662,33.420947999999996,19.0
2015-01-21,Islamic State of Iraq and the Levant (ISIL),43.295662,33.420947999999996,7.0
2015-01-21,Maoists,83.40786,19.662248,0.0
2015-01-22,Taliban,64.369652,31.60063,3.0
2015-01-22,Al-Shabaab,45.326115,2.059819,6.0
2015-01-22,Houthi extremists (Ansar Allah),44.8,15.4,0
2015-01-22,Houthi extremists (Ansar Allah),44.246389,15.799444,0
2015-01-22,Taliban,68.76429,34.367146000000005,0.0
2015-01-22,Communist Party of India - Maoist (CPI-Maoist),80.31006500000001,20.270312,0.0
2015-01-22,Islamic State of Iraq and the Levant (ISIL),40.935025,33.464459999999995,2.0
2015-01-22,Islamic State of Iraq and the Levant (ISIL),43.886423,34.192537,6.0
2015-01-22,Islamic State of Iraq and the Levant (ISIL),37.197102,36.482582,2.0
2015-01-22,Islamic State of Iraq and the Levant (ISIL),37.216244,36.566479,1.0
2015-01-22,Islamic State of Iraq and the Levant (ISIL),37.058333000000005,35.818056,1.0
2015-01-22,Communist Party of India - Maoist (CPI-Maoist),81.685681,18.782737,1.0
2015-01-23,Islamic State of Iraq and the Levant (ISIL),36.227844,34.034915999999996,26.0
2015-01-23,Boko Haram,12.801891,11.885962,15.0
2015-01-23,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,0.0
2015-01-23,Maoists,84.53794599999999,23.04413,0.0
2015-01-23,Communist Party of India - Maoist (CPI-Maoist),85.282615,23.041754,1.0
2015-01-23,Islamic State of Iraq and the Levant (ISIL),42.236953,36.222563,1.0
2015-01-24,Taliban,70.44959300000001,34.417122,2.0
2015-01-24,Boko Haram,13.452520000000002,10.646673,25.0
2015-01-24,Boko Haram,13.389978,10.62209,15.0
2015-01-24,Boko Haram,13.431604,10.630174,15.0
2015-01-24,Boko Haram,13.486642999999999,10.633384,15.0
2015-01-24,Boko Haram,13.538878,10.629712,15.0
2015-01-24,Boko Haram,13.396465,10.622303,15.0
2015-01-24,Communist Party of India - Maoist (CPI-Maoist),83.490318,19.626874,0.0
2015-01-24,Communist Party of India - Maoist (CPI-Maoist),83.489168,19.626721,0.0
2015-01-24,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,2.0
2015-01-24,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,2.0
2015-01-24,Islamic State of Iraq and the Levant (ISIL),44.959305,34.078571000000004,0.0
2015-01-24,Houthi extremists (Ansar Allah),44.140316,13.762068,0
2015-01-25,Taliban,69.14701099999999,34.516895,2.0
2015-01-25,Taliban,65.454167,31.547778000000005,0.0
2015-01-25,Taliban,68.416667,37.0,5.0
2015-01-25,Houthi extremists (Ansar Allah),44.211895,15.325443,0.0
2015-01-25,Boko Haram,13.616014000000002,12.672912,0
2015-01-25,Boko Haram,13.141459,11.840929,33.0
2015-01-25,Boko Haram,13.141459,11.840929,32.0
2015-01-25,Boko Haram,13.412932000000001,11.655408,0
2015-01-25,Communist Party of India - Maoist (CPI-Maoist),83.489168,19.626721,0.0
2015-01-25,Communist Party of India - Maoist (CPI-Maoist),81.624146,18.793259,0.0
2015-01-25,Maoists,76.079801,11.699468,0.0
2015-01-25,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,1.0
2015-01-25,Islamic State of Iraq and the Levant (ISIL),43.237918,36.538582,0.0
2015-01-25,Islamic State of Iraq and the Levant (ISIL),43.579751,35.775655,0
2015-01-25,Islamic State of Iraq and the Levant (ISIL),43.49884,36.043265999999996,0
2015-01-25,Islamic State of Iraq and the Levant (ISIL),43.295662,33.420947999999996,2.0
2015-01-25,Islamic State of Iraq and the Levant (ISIL),43.724945,34.582001,0
2015-01-25,Islamic State of Iraq and the Levant (ISIL),43.668377,34.621521,1.0
2015-01-25,Islamic State of Iraq and the Levant (ISIL),43.668377,34.621521,1.0
2015-01-25,Islamic State of Iraq and the Levant (ISIL),43.668377,34.621521,1.0
2015-01-25,Houthi extremists (Ansar Allah),44.211895,15.325443,0.0
2015-01-25,Houthi extremists (Ansar Allah),44.211895,15.325443,0.0
2015-01-25,Houthi extremists (Ansar Allah),44.211895,15.325443,0.0
2015-01-26,Taliban,62.915544999999995,32.244313,0.0
2015-01-25,Taliban,64.337952,31.589827000000003,0.0
2015-01-26,Boko Haram,13.386579999999999,10.619694,0
2015-01-26,Maoists,80.995499,18.708305,0.0
2015-01-26,Maoists,81.244812,18.252285,0.0
2015-01-26,Maoists,81.298996,18.257257,0.0
2015-01-25,Maoists,80.995499,18.708305,0.0
2015-01-25,Maoists,81.348675,18.883191,0.0
2015-01-26,New People's Army (NPA),121.631648,18.067695,1.0
2015-01-26,Islamic State of Iraq and the Levant (ISIL),44.415733,33.548306,1.0
2015-01-26,Islamic State of Iraq and the Levant (ISIL),44.866611,33.997046999999995,71.0
2015-01-26,Taliban,68.91444399999999,37.184444,4.0
2015-01-27,New People's Army (NPA),125.69853400000001,9.595312,1.0
2015-01-26,Al-Shabaab,49.056877,10.989985,0
2014-12-27,Taliban,69.878354,33.566561,5.0
2015-01-27,Taliban,64.905955,36.079561,2.0
2015-01-27,Al-Shabaab,43.65,3.1166669999999996,0
2015-01-27,New People's Army (NPA),122.84740500000001,10.071629,0.0
2015-01-27,Islamic State of Iraq and the Levant (ISIL),44.620853000000004,34.880927,1.0
2015-01-27,Islamic State of Iraq and the Levant (ISIL),41.86,36.32,0.0
2015-01-27,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,0
2015-01-27,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,0.0
2015-01-27,Taliban,70.33166700000001,36.472221999999995,6.0
2015-01-27,Taliban,64.76365899999999,35.598206,1.0
2015-01-27,Taliban,64.76365899999999,35.598206,1.0
2015-01-28,Al-Shabaab,42.563808,-0.11746,14.0
2015-01-28,Taliban,68.45439300000001,33.337301000000004,17.0
2015-01-28,Houthi extremists (Ansar Allah),44.211895,15.325443,0
2015-01-27,Taliban,65.742226,31.631083,0.0
2015-01-28,Taliban,65.126535,36.951634999999996,2.0
2015-01-28,New People's Army (NPA),125.462678,7.321781,1.0
2015-01-28,Islamic State of Iraq and the Levant (ISIL),44.726597,34.32716,3.0
2015-01-28,Islamic State of Iraq and the Levant (ISIL),44.537865000000004,34.275065999999995,12.0
2015-01-28,Maoists,80.957336,19.894924,0.0
2015-01-28,Boko Haram,13.900695,11.115797,3.0
2015-01-28,Boko Haram,14.243769,11.259754,3.0
2015-01-28,Boko Haram,14.711164000000002,11.714777999999999,2.0
2015-01-28,Boko Haram,14.556761999999999,12.768122,2.0
2015-01-28,Boko Haram,14.225045000000001,12.377735000000001,0.0
2015-01-29,Taliban,70.21344,34.674865999999994,17.0
2015-01-29,Taliban,69.14701099999999,34.516895,4.0
2015-01-29,Taliban,68.714007,34.007712,2.0
2015-01-29,Taliban,70.21344,34.674865999999994,4.0
2015-01-29,Maoists,76.26692800000001,9.930648,0.0
2015-01-29,Islamic State of Iraq and the Levant (ISIL),44.254719,33.07835,4.0
2015-01-30,Islamic State of Iraq and the Levant (ISIL),44.122547,35.38026,2.0
2015-01-30,Islamic State of Iraq and the Levant (ISIL),44.375465000000005,35.45211,2.0
2015-01-30,Islamic State of Iraq and the Levant (ISIL),44.244495,35.326885,1.0
2015-01-29,Houthi extremists (Ansar Allah),44.721146999999995,15.761267000000002,2.0
2015-01-30,Taliban,67.43259300000001,36.083457,0.0
2015-01-30,Houthi extremists (Ansar Allah),44.211895,15.325443,0.0
2015-01-29,Boko Haram,14.224362,12.379026,126.0
2015-01-30,Maoists,86.225926,24.923159,0.0
2015-01-30,Maoists,85.542532,24.886739000000002,0.0
2015-01-30,Islamic State of Iraq and the Levant (ISIL),43.384418,33.431496,4.0
2015-01-30,Islamic State of Iraq and the Levant (ISIL),42.254261,32.04298,6.0
2015-01-30,Islamic State of Iraq and the Levant (ISIL),43.890713,34.208416,6.0
2015-01-30,Islamic State of Iraq and the Levant (ISIL),44.375465000000005,35.45211,47.0
2015-01-30,Islamic State of Iraq and the Levant (ISIL),44.375465000000005,35.45211,4.0
2015-01-30,Islamic State of Iraq and the Levant (ISIL),44.127674,35.469898,1.0
2015-01-30,Islamic State of Iraq and the Levant (ISIL),36.424011,34.184605,0.0
2015-01-30,Taliban,64.905955,36.079561,1.0
2015-01-29,Taliban,65.075597,32.377133,1.0
2015-01-31,Houthi extremists (Ansar Allah),44.211895,15.325443,1.0
2015-01-31,Taliban,70.17205600000001,34.22635,1.0
2015-01-31,Taliban,70.157865,34.231285,1.0
2015-01-31,Taliban,66.384722,36.919444,0
2015-01-31,Taliban,62.857845,34.25696,2.0
2015-01-31,Maoists,86.144013,25.124882,0.0
2015-01-31,Islamic State of Iraq and the Levant (ISIL),43.784199,33.349159,1.0
2015-01-31,Islamic State of Iraq and the Levant (ISIL),43.823904,33.355225,0
2015-01-31,Islamic State of Iraq and the Levant (ISIL),44.217283,35.38994,0.0
2015-01-31,Islamic State of Iraq and the Levant (ISIL),43.863106,33.163559,4.0
2015-01-31,Islamic State of Iraq and the Levant (ISIL),43.683333000000005,34.600037,0
2015-01-31,Maoists,81.35,18.9,1.0
2015-01-31,New People's Army (NPA),122.25196299999999,13.795152999999999,2.0
2015-02-01,Al-Shabaab,44.692326,2.250067,0
2015-02-01,Boko Haram,11.163861,10.286653,2.0
2015-02-01,Boko Haram,11.163861,10.286653,4.0
2015-02-01,Boko Haram,11.088539,11.704399,8.0
2015-02-01,Boko Haram,13.141459,11.840929,21.0
2015-02-01,Boko Haram,13.141459,11.840929,21.0
2015-02-01,Boko Haram,13.141459,11.840929,20.0
2015-02-01,Boko Haram,13.141459,11.840929,20.0
2015-02-01,Islamic State of Iraq and the Levant (ISIL),44.317002,35.466275,2.0
2015-02-02,Taliban,65.054425,31.622840000000004,4.0
2015-02-01,Taliban,70.255,34.186111,2.0
2015-02-01,Maoists,81.65954599999999,18.391379,0.0
2015-02-01,Maoists,81.67,19.6,0.0
2015-02-01,Taliban,68.913098,37.182226,0
2015-02-01,Boko Haram,13.091964,12.19103,101.0
2015-02-01,New People's Army (NPA),124.088357,12.824688,0.0
2015-02-01,Maoists,74.514799,15.64131,0.0
2015-02-02,Maoists,81.49,20.27,2.0
2015-02-02,Tehrik-i-Taliban Pakistan (TTP),69.257784,34.014117,0.0
2015-02-01,Taliban,63.73944399999999,34.347221999999995,4.0
2015-02-03,Al-Shabaab,43.64658,3.115641,1.0
2015-02-02,Islamic State of Iraq and the Levant (ISIL),43.911865,33.403057000000004,4.0
2015-02-02,Islamic State of Iraq and the Levant (ISIL),43.784199,33.349159,3.0
2015-02-02,New People's Army (NPA),120.900526,17.084393,0.0
2015-02-02,Boko Haram,11.163861,10.286653,2.0
2015-02-02,Islamic State of Iraq and the Levant (ISIL),43.890713,34.208416,7.0
2015-02-03,Maoists,81.242411,19.723535000000002,0.0
2015-02-03,Maoists,80.769124,18.642962,0.0
2015-02-03,Tehrik-i-Taliban Pakistan (TTP),70.336069,33.695975,4.0
2015-02-03,Tehrik-i-Taliban Pakistan (TTP),73.201062,34.333882,2.0
2015-02-03,Al-Shabaab,49.179657,11.274796,0
2015-02-03,Taliban,64.369652,31.60063,3.0
2015-02-03,Taliban,65.473889,32.920833,9.0
2015-02-03,Maoists,85.682653,20.034939,1.0
2015-02-03,Taliban,70.715476,34.251594,0.0
2015-02-03,New People's Army (NPA),125.13779,12.292753999999999,1.0
2015-02-03,Islamic State of Iraq and the Levant (ISIL),34.459742999999996,31.502407,0.0
2015-02-03,Maoists,80.275339,20.093128,0
2015-02-04,Al-Shabaab,45.326115,2.059819,1.0
2015-02-04,Al-Shabaab,43.890526,4.120602,0
2015-02-03,Taliban,63.789094999999996,35.725412,1.0
2015-02-03,Taliban,64.29343,35.690356,1.0
2015-02-04,Houthi extremists (Ansar Allah),42.951111,14.802222,0.0
2015-02-04,Islamic State of Iraq and the Levant (ISIL),44.584492,33.100528999999995,1.0
2015-02-04,Boko Haram,14.224362,12.379026,144.0
2015-02-04,Boko Haram,13.917299,12.041986,0
2015-02-04,Boko Haram,13.818728,13.095122,0
2015-02-04,Boko Haram,14.105220000000001,11.635542999999998,0
2015-02-04,Taliban,62.145413,32.446464,0.0
2015-02-04,Taliban,64.051058,31.488758,3.0
2015-02-04,Islamic State of Iraq and the Levant (ISIL),44.031361,34.023571000000004,11.0
2015-02-05,Taliban,66.48083299999999,36.769444,2.0
2015-02-05,Taliban,62.197315,34.346722,2.0
2015-02-05,Taliban,64.293428,35.687365,2.0
2015-02-05,Al-Shabaab,41.844707,3.938715,0.0
2015-02-05,Maoists,81.031553,21.097832,0.0
2015-02-06,Islamic State of Iraq and the Levant (ISIL),44.065556,33.291944,0.0
2015-02-06,Taliban,71.52538100000001,35.21456,0.0
2015-02-06,Taliban,70.786385,34.195751,8.0
2015-02-06,Taliban,63.845057999999995,32.255993,2.0
2015-02-06,Boko Haram,13.309000000000001,13.700804999999999,57.0
2015-02-06,Boko Haram,12.6047,13.31489,57.0
2015-02-06,Maoists,80.311806,20.272043,1.0
2015-02-06,Islamic State of Iraq and the Levant (ISIL),34.392909,31.449966999999997,0.0
2015-02-06,Islamic State of Iraq and the Levant (ISIL),43.515133,34.834415,0.0
2015-02-06,Taliban,70.10090799999999,34.796513,2.0
2015-02-07,Taliban,65.70215999999999,31.612834999999997,2.0
2015-02-07,Taliban,65.742226,31.631083,1.0
2015-02-07,Taliban,71.461846,35.167071,0.0
2015-02-07,Taliban,71.477618,35.170401,0.0
2015-02-07,Al-Shabaab,42.493322,3.168621,2.0
2015-02-07,Al-Shabaab,42.778437,0.49191899999999994,2.0
2015-02-07,Islamic State of Iraq and the Levant (ISIL),43.99994,35.287163,0.0
2015-02-07,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,31.0
2015-02-07,New People's Army (NPA),121.40886699999999,17.614145,0.0
2015-02-07,Boko Haram,12.758704,11.151905000000001,40.0
2015-02-07,Islamic State of Iraq and the Levant (ISIL),43.295662,33.420947999999996,10.0
2015-02-07,Islamic State of Iraq and the Levant (ISIL),43.295662,33.420947999999996,0
2015-02-08,Maoists,81.86614399999999,21.278657,0.0
2015-02-07,Al-Shabaab,49.179657,11.274796,3.0
2015-02-08,Boko Haram,13.882501000000001,10.868335,12.0
2015-02-08,Boko Haram,13.914167,11.184167,11.0
2015-02-08,Islamic State of Iraq and the Levant (ISIL),43.234894,35.499439,0.0
2015-02-08,Taliban,71.528625,35.225369,3.0
2015-02-08,Maoists,79.994796,20.184870999999998,1.0
2015-02-08,Taliban,62.137955000000005,33.307443,0.0
2015-02-08,Taliban,71.476303,35.177378999999995,1.0
2015-02-08,Boko Haram,12.6047,13.31489,0
2015-02-08,Boko Haram,12.6047,13.31489,1.0
2015-02-08,Boko Haram,13.684167,11.518889,0
2015-02-09,Islamic State of Iraq and the Levant (ISIL),43.886423,34.192537,0
2015-02-09,Al-Shabaab,45.326115,2.059819,1.0
2015-02-09,New People's Army (NPA),126.12583000000001,7.609375999999999,0.0
2015-02-09,New People's Army (NPA),125.49240900000001,7.1856729999999995,0.0
2015-02-09,New People's Army (NPA),125.872222,8.050528,2.0
2015-02-09,Taliban,71.531074,35.224107000000004,0
2015-02-08,Taliban,70.874426,34.242309000000006,0.0
2015-02-09,Boko Haram,12.6047,13.31489,0
2015-02-09,Boko Haram,12.6047,13.31489,1.0
2015-02-09,Boko Haram,10.925608,12.562439,1.0
2015-02-10,Al-Shabaab,44.328869,1.4492200000000002,1.0
2015-02-10,Taliban,68.87706,36.705776,5.0
2015-02-10,New People's Army (NPA),125.23708899999998,7.519438,0.0
2015-02-10,Islamic State of Iraq and the Levant (ISIL),43.435833,35.833056,2.0
2015-02-11,Islamic State of Iraq and the Levant (ISIL),43.544418,34.674221,7.0
2015-02-11,New People's Army (NPA),123.69998700000001,12.583226,0.0
2015-02-11,New People's Army (NPA),126.00010800000001,7.2955440000000005,0.0
2015-02-11,Islamic State of Iraq and the Levant (ISIL),44.157433000000005,33.460819,3.0
2015-02-11,Islamic State of Iraq and the Levant (ISIL),43.820957,33.851137,9.0
2015-02-11,New People's Army (NPA),122.59582900000001,13.92167,0.0
2015-02-11,Taliban,70.193561,34.231271,1.0
2015-02-11,Boko Haram,14.210929,12.359468,14.0
2015-02-11,Islamic State of Iraq and the Levant (ISIL),43.668377,34.621521,19.0
